id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7316085219,roseburg,2995,2008.0,toyota,yaris,good,,gas,180000.0,clean,automatic,,,,,white,or
7314007826,boston,10000,2005.0,,W4500,,,gas,224000.0,clean,automatic,,,,,,ma
7315443703,eugene,22995,2016.0,mazda,cx9 touring,like new,4 cylinders,gas,45604.0,clean,automatic,JM3TCBCY9G0112749,4wd,mid-size,SUV,blue,or
7302000578,treasure coast,12800,2011.0,,F-350  XL  6.2L GAS  RWD-CLEAN,excellent,8 cylinders,gas,211000.0,clean,automatic,,rwd,full-size,truck,white,fl
7314508334,inland empire,17999,2016.0,honda,cr-v,,,gas,,clean,automatic,2HKRM3H40GH558951,fwd,,SUV,silver,ca
7309487989,vermont,9900,2010.0,honda,crv exl,excellent,4 cylinders,gas,137000.0,clean,automatic,5J6RE4H77AL040703,4wd,,,,vt
7301945556,greenville / upstate,4750,2008.0,buick,lucerne cxl,excellent,6 cylinders,gas,128000.0,clean,automatic,,fwd,mid-size,sedan,black,sc
7304471865,macon / warner robins,4500,1976.0,volkswagen,beetle bug,good,4 cylinders,gas,0.0,clean,manual,,rwd,compact,other,grey,ga
7313845974,des moines,33988,2017.0,toyota,tacoma,,,gas,17825.0,clean,manual,5TFCZ5AN6HX106921,,,,,ia
7316688402,flint,7995,2008.0,chevrolet,silverado 1500,,,gas,189993.0,clean,automatic,,,,,,mi
7316337266,bellingham,50000,2020.0,dodge,challenger,,,gas,7426.0,clean,automatic,2C3CDZFJ4LH181209,rwd,,sedan,black,wa
7314021032,modesto,18999,2018.0,toyota,prius,,,gas,15560.0,clean,automatic,,,,,,ca
7303477899,fayetteville,8995,2015.0,chrysler,200,good,4 cylinders,gas,94953.0,clean,automatic,1C3CCCAB8FN722645,fwd,,sedan,blue,ar
7305882982,erie,9988,2017.0,nissan,altima 2.5 s,,4 cylinders,gas,104255.0,clean,automatic,,fwd,mid-size,sedan,black,pa
7304282213,worcester / central MA,11697,2014.0,honda,accord lx,good,,other,115641.0,clean,manual,1HGCR2E37EA061222,fwd,,sedan,,ma
7313400514,las vegas,2500,2005.0,chevrolet,impala,good,6 cylinders,gas,225000.0,clean,automatic,,fwd,full-size,sedan,silver,nv
7307948141,kennewick-pasco-richland,32995,2016.0,honda,pilot,excellent,6 cylinders,gas,53962.0,clean,automatic,5FNYF6H01GB066464,4wd,mid-size,SUV,black,wa
7306218741,morgantown,27990,2018.0,infiniti,q50 3.0t luxe sedan 4d,good,,other,17288.0,clean,other,JN1EV7AR2JM437007,,,sedan,blue,wv
7316757902,SF bay area,9800,2008.0,honda,crv exl 4wd,excellent,4 cylinders,gas,93000.0,clean,automatic,,4wd,,SUV,,ca
7313479184,maine,9495,2012.0,volvo,xc60 awd,like new,6 cylinders,gas,162120.0,clean,automatic,,4wd,full-size,SUV,,me
7313228117,rochester,27000,2017.0,jeep,wrangler,excellent,6 cylinders,gas,40045.0,salvage,manual,,4wd,,,grey,ny
7316389738,tucson,43000,2015.0,bmw,m4 convertible,excellent,6 cylinders,gas,39800.0,clean,automatic,,rwd,mid-size,convertible,black,az
7308639989,greensboro,20998,2016.0,ford,transit cargo,,6 cylinders,gas,123825.0,clean,automatic,,rwd,full-size,van,white,nc
7313375153,space coast,1,2019.0,chevrolet,silverado 1500,excellent,10 cylinders,gas,80545.0,clean,automatic,1GCRWBEH3KZ334280,rwd,full-size,truck,silver,fl
7312586643,hartford,11995,2009.0,cadillac,escalade,,,other,195366.0,clean,automatic,1GYFK33239R218052,4wd,,SUV,black,ct
7302127337,wichita falls,26900,2018.0,dodge,challenger sxt coupe 2d,like new,6 cylinders,gas,46000.0,clean,automatic,,rwd,full-size,coupe,black,tx
7309876847,little rock,35910,2016.0,ram,1500,,,gas,19984.0,clean,automatic,,4wd,,pickup,,ar
7314336366,baltimore,7600,2009.0,toyota,camry hybrid,good,4 cylinders,gas,105321.0,clean,automatic,,fwd,full-size,sedan,silver,md
7301921061,pullman / moscow,7500,1998.0,,1998,salvage,6 cylinders,diesel,164000.0,rebuilt,manual,,4wd,full-size,pickup,white,id
7314892480,boston,8900,2007.0,rover,,,,gas,113000.0,clean,automatic,,,,,,ma
7304486596,colorado springs,19991,2015.0,buick,enclave,,,gas,74157.0,clean,automatic,5GAKVBKD1FJ138544,,,SUV,,co
7315493913,san diego,31590,2014.0,lexus,gx 460 sport utility 4d,good,,other,74333.0,clean,other,JTJBM7FX4E5065922,,,other,black,ca
7313797500,western massachusetts,99,2018.0,acura,tlx,,,gas,33850.0,clean,automatic,19UUB1F31JA000444,fwd,full-size,sedan,white,ma
7304775450,harrisonburg,28999,2011.0,toyota,tundra sr5 double cab,like new,8 cylinders,gas,45000.0,clean,automatic,,4wd,full-size,truck,brown,va
7305827216,jackson,0,2011.0,chevrolet,impala,,,gas,150000.0,clean,automatic,,,,,,mi
7311128571,new hampshire,7000,1976.0,chevrolet,bonanza,fair,8 cylinders,gas,100000.0,missing,automatic,,rwd,full-size,truck,blue,nh
7315443248,bend,5995,2005.0,nissan,sentra,,,gas,124269.0,clean,automatic,3N1CB51D35L534872,fwd,,sedan,,or
7315126401,orange county,6300,2002.0,ford,f150 xlt triton,excellent,8 cylinders,gas,180000.0,clean,automatic,,,full-size,pickup,black,ca
7314388744,oklahoma city,32999,2012.0,chevrolet,2500,,,diesel,186676.0,clean,automatic,,,,,,ok
7315882040,new hampshire,4800,2008.0,chrysler,sebring convertible,excellent,6 cylinders,gas,101000.0,clean,automatic,,,,,,nh
7301855952,las cruces,12900,1947.0,ford,deluze,,,gas,1.0,clean,automatic,,,,,,nm
7312803406,bozeman,28998,2018.0,audi,a3,,4 cylinders,gas,22604.0,clean,automatic,WAUAUGFF8J1034256,fwd,,sedan,,mt
7315842971,huntsville / decatur,21989,2013.0,lexus,ls 460,,8 cylinders,gas,143101.0,clean,automatic,JTHCL5EF5D5017110,,,sedan,white,al
7310606599,san luis obispo,43900,2019.0,tesla,model 3,,,electric,27434.0,clean,automatic,5YJ3E1EA0KF482527,rwd,,sedan,white,ca
7315549816,los angeles,74500,1991.0,rover,defender 110,excellent,4 cylinders,diesel,144000.0,clean,manual,,4wd,,SUV,black,ca
7315450466,victoria,32990,2017.0,jeep,wrangler unlimited sahara,good,6 cylinders,gas,24674.0,clean,other,1C4BJWEG4HL634856,4wd,,other,,tx
7309759940,central michigan,16997,2012.0,ford,e-series cargo,,8 cylinders,gas,80863.0,clean,automatic,1FTSS3EL1CDB07322,rwd,,van,white,mi
7314999968,greensboro,0,2014.0,chevrolet,sonic,,,gas,1.0,clean,automatic,1G1JC5SH5E4165689,,,,,nc
7314348055,north jersey,28500,2019.0,ford,explorer limited,excellent,6 cylinders,gas,41100.0,clean,automatic,1FM5K7F87KGB10488,4wd,full-size,SUV,black,nj
7302926372,mankato,8500,2002.0,chevrolet,avalanche 2500,excellent,8 cylinders,gas,224500.0,clean,automatic,,4wd,full-size,truck,,mn
7316741066,SF bay area,0,2014.0,honda,accord,,4 cylinders,gas,29572.0,clean,automatic,1HGCR2F31EA196016,fwd,,sedan,blue,ca
7314137362,lima / findlay,3200,2010.0,chevrolet,equinox,,,gas,262736.0,clean,automatic,,,,,,oh
7308398971,san luis obispo,6995,2003.0,ford,ranger,excellent,,gas,170284.0,clean,automatic,1FTYR10U23PB39317,rwd,,,black,ca
7310294013,albuquerque,0,2017.0,nissan,sentra sr,,,gas,51367.0,clean,other,3N1AB7AP2HY239167,fwd,,sedan,white,nm
7310344863,north mississippi,8472,2015.0,nissan,rogue select,,,other,126650.0,clean,other,,fwd,,,,ms
7306465999,sarasota-bradenton,13995,2006.0,lexus,ls 460,like new,8 cylinders,gas,106865.0,clean,automatic,JTHBN36F165037270,rwd,full-size,sedan,white,fl
7309833014,des moines,3900,2012.0,volkswagen,jetta sedan,excellent,4 cylinders,gas,147000.0,clean,manual,3VW1K7AJ0CM340360,fwd,compact,sedan,,ia
7312076444,bakersfield,8999,2014.0,bmw,x1 sdrive28i,,4 cylinders,gas,173000.0,clean,automatic,,,,,white,ca
7315318331,akron / canton,4799,2004.0,chevrolet,trailblazer,,,other,221286.0,clean,automatic,1GNET16P646145092,4wd,,SUV,silver,oh
7316914498,south jersey,6299,2006.0,hyundai,tucson gl sport,excellent,4 cylinders,gas,83000.0,clean,automatic,,fwd,,SUV,silver,nj
7313284540,austin,22326,2014.0,ford,f-150,,6 cylinders,gas,134499.0,clean,automatic,,4wd,full-size,pickup,white,tx
7307612646,yakima,15999,2014.0,infiniti,q50 premium,,,gas,128380.0,,automatic,JN1BV7AP1EM692853,rwd,,sedan,,wa
7307353245,lehigh valley,6900,2008.0,dodge,caliber,good,4 cylinders,gas,88570.0,clean,automatic,1B3HB28B08D668739,fwd,mid-size,sedan,silver,pa
7311236280,kenosha-racine,2999,2002.0,chevrolet,venture,like new,6 cylinders,gas,94361.0,clean,automatic,,fwd,,mini-van,,wi
7307511193,yuba-sutter,14388,2018.0,hyundai,elantra sel,good,4 cylinders,gas,84478.0,clean,automatic,5NPD84LF2JH257120,fwd,,sedan,black,ca
7305121951,charleston,27590,2017.0,cadillac,xt5 luxury sport,good,,other,21360.0,clean,other,1GYKNBRSXHZ323483,fwd,,SUV,silver,sc
7315923706,phoenix,26990,2015.0,bmw,4 series 428i xdrive,good,,gas,64139.0,clean,other,WBA3V9C5XFP798661,,,other,blue,az
7314811905,chicago,15990,2014.0,bmw,i3 hatchback 4d,good,,electric,43715.0,clean,other,WBY1Z2C54EV283833,rwd,,hatchback,orange,il
7310098239,waterloo / cedar falls,9900,2009.0,ford,f-150,excellent,8 cylinders,gas,134000.0,clean,automatic,1FTPW14V29FA58131,4wd,full-size,pickup,blue,ia
7309687027,western massachusetts,61590,2019.0,audi,q8 premium sport utility 4d,good,6 cylinders,gas,7218.0,clean,automatic,WA1AVAF16KD017371,,,other,white,ma
7310514812,pittsburgh,12345,2015.0,kia,optima,,,gas,67443.0,clean,automatic,5XXGN4A71FG477000,fwd,,,blue,pa
7315015642,pittsburgh,26000,2015.0,ram,1500,excellent,8 cylinders,gas,70000.0,rebuilt,automatic,,4wd,,,black,pa
7311927453,olympic peninsula,53999,2020.0,jeep,gladiator,,6 cylinders,gas,15181.0,clean,automatic,1C6HJTFG8LL175502,4wd,,truck,red,wa
7313266991,terre haute,38590,2019.0,toyota,tacoma double cab trd,good,,other,12992.0,clean,other,3TMCZ5AN4KM226407,4wd,,pickup,black,in
7304135536,grand forks,21995,2013.0,ford,f-150,,6 cylinders,gas,139020.0,clean,automatic,1FTFW1ET6DFA05692,4wd,,truck,white,nd
7313433131,tampa bay area,20000,2014.0,mercedes-benz,benz e350,like new,6 cylinders,gas,71000.0,clean,automatic,,4wd,full-size,sedan,black,fl
7307922453,oklahoma city,0,2009.0,chevrolet,malibu,,,gas,,clean,automatic,1G1ZG57B994160609,,,sedan,silver,ok
7311885109,tucson,9994,2007.0,lexus,es 350,,6 cylinders,gas,107496.0,clean,automatic,,fwd,mid-size,sedan,silver,az
7316664486,cape cod / islands,16995,2009.0,gmc,sierra 1500,excellent,,gas,128464.0,clean,automatic,1GTFK39Y79Z118439,4wd,,pickup,black,ma
7314829277,chicago,21995,2015.0,lexus,rx 350,like new,6 cylinders,gas,78000.0,clean,automatic,,4wd,full-size,SUV,black,il
7316518875,los angeles,28995,2019.0,ford,transit 150 medium roof 130 wb cargo van,,6 cylinders,gas,72797.0,clean,automatic,1FTYE1CM7KKA76380,rwd,,van,white,ca
7315581969,salem,0,2019.0,gmc,sierra 1500,,8 cylinders,gas,22429.0,clean,automatic,3GTP9EEL7KG177762,4wd,,truck,,or
7315807805,south florida,36995,2005.0,,BENTLEY ARNAGE,,,gas,66394.0,clean,automatic,SCBLF34F85CX10624,rwd,,sedan,black,fl
7306172454,bakersfield,34990,2019.0,audi,a5 premium sedan 4d,good,,gas,12312.0,clean,other,WAUANCF5XKA054989,,,sedan,white,ca
7315694350,austin,26990,2015.0,bmw,4 series 428i xdrive,good,,gas,64139.0,clean,other,WBA3V9C5XFP798661,,,other,blue,tx
7314961138,space coast,9995,2007.0,ford,e250 cargo van,excellent,8 cylinders,gas,129964.0,clean,automatic,1FTNE24L47DA52905,rwd,full-size,van,white,fl
7306556314,cincinnati,12500,1963.0,mercury,monterey￼,good,8 cylinders,gas,96500.0,clean,automatic,,rwd,full-size,coupe,red,oh
7306191660,winston-salem,12900,2014.0,ram,1500,,,gas,130840.0,clean,automatic,,,,,,nc
7314250457,jacksonville,500,2019.0,,E63S AMG,excellent,,gas,1000.0,clean,other,,,,,,fl
7304656976,potsdam-canton-massena,12500,2017.0,buick,encore premium sport8,like new,4 cylinders,gas,73057.0,clean,automatic,,4wd,mid-size,SUV,black,ny
7302597040,norfolk / hampton roads,23990,2014.0,audi,q7 3.0t s line prestige,good,6 cylinders,gas,84674.0,clean,automatic,WA1DGAFEXED006985,,,SUV,silver,va
7314001543,central NJ,12700,2013.0,volkswagen,jetta,excellent,4 cylinders,gas,54730.0,clean,manual,,fwd,sub-compact,sedan,silver,nj
7311206832,norfolk / hampton roads,2500,2005.0,,pt cruiser,like new,4 cylinders,gas,150000.0,clean,automatic,,,mid-size,sedan,silver,va
7306276783,greenville / upstate,21500,2013.0,chevrolet,silverado diesel 3500,good,8 cylinders,diesel,215300.0,clean,automatic,,4wd,,truck,,sc
7315594740,phoenix,22000,1924.0,dodge,phaeton,excellent,4 cylinders,gas,23480.0,clean,manual,,rwd,full-size,sedan,black,az
7307441624,bellingham,43850,2016.0,toyota,sequoia platinum,good,8 cylinders,gas,79295.0,clean,automatic,5TDDY5G10GS142832,,,SUV,white,wa
7315133590,brunswick,12999,2010.0,acura,mdx awd,excellent,6 cylinders,gas,102400.0,clean,automatic,2HNYD2H65AH532489,4wd,,SUV,silver,ga
7308884379,maine,1250,2005.0,ford,freestar,good,6 cylinders,gas,195000.0,clean,automatic,,fwd,,mini-van,silver,me
7315366360,south florida,2900,1999.0,ford,explorer xlt,good,6 cylinders,gas,162472.0,clean,automatic,,,,,,fl
7305648017,hudson valley,21995,2018.0,volvo,v60,,4 cylinders,gas,78084.0,clean,automatic,YV140MEL5J2391285,fwd,,wagon,white,ny
7312266765,milwaukee,31990,2018.0,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,27426.0,clean,other,1C6RR7GG8JS247420,4wd,,pickup,white,wi
7316222474,chicago,3995,2011.0,ford,fusion,good,4 cylinders,gas,139827.0,clean,automatic,,fwd,compact,sedan,grey,il
7310523733,north jersey,15000,2017.0,dodge,grand caravan se wagon,,6 cylinders,,29982.0,clean,automatic,2C4RDGBG8HR563863,fwd,,mini-van,white,nj
7312987044,santa maria,0,2018.0,ford,f150 supercrew cab,,,gas,54925.0,clean,automatic,1FTEW1CB5JKE80534,fwd,full-size,truck,silver,ca
7305572290,baltimore,10295,2013.0,toyota,corolla,,4 cylinders,gas,64993.0,clean,automatic,,fwd,compact,sedan,grey,md
7306836722,fort collins / north CO,14000,2016.0,hyundai,veloster turbo automatic,excellent,6 cylinders,gas,76000.0,clean,automatic,,fwd,compact,coupe,red,co
7306824266,anchorage / mat-su,20500,2019.0,dodge,journey,like new,6 cylinders,gas,24000.0,rebuilt,automatic,,,,,,ak
7308705430,columbus,2995,2008.0,kia,amanti,like new,6 cylinders,gas,125000.0,clean,automatic,,fwd,mid-size,sedan,white,oh
7306800626,asheville,16990,2015.0,acura,ilx sedan 4d,good,,other,47974.0,clean,other,19VDE1F33FE003705,fwd,,sedan,white,nc
7303295265,bozeman,19999,2011.0,toyota,tundra,,,gas,120648.0,clean,automatic,5TFUM5F12BX022157,4wd,,truck,red,mt
7315263719,chicago,8000,2013.0,volkswagen,cc,excellent,4 cylinders,gas,91383.0,clean,manual,,fwd,compact,coupe,brown,il
7311537787,jacksonville,13999,2008.0,ram,1500 quad cab,,8 cylinders,gas,244502.0,clean,automatic,1D7HA18208S552616,,,pickup,blue,fl
7314568243,medford-ashland,3599,2005.0,dodge,neon sxt,excellent,4 cylinders,gas,118498.0,clean,automatic,,fwd,compact,sedan,blue,or
7314411120,boise,34995,2016.0,toyota,tacoma,excellent,6 cylinders,gas,64823.0,clean,automatic,3TMCZ5AN9GM041986,4wd,,pickup,grey,id
7311015270,tucson,22590,2018.0,subaru,crosstrek 2.0i premium,good,,gas,19064.0,clean,other,JF2GTABC6JH322567,,,hatchback,blue,az
7314641236,stockton,8800,2014.0,toyota,camry,like new,4 cylinders,gas,125000.0,clean,automatic,,,,,white,ca
7317001576,portland,28500,2012.0,toyota,tundra sr5,excellent,8 cylinders,gas,41780.0,rebuilt,automatic,5TFUM5F12CX037176,4wd,,truck,,or
7306593233,morgantown,33990,2019.0,lincoln,nautilus select sport,good,,other,23588.0,clean,other,2LMPJ6K93KBL35135,fwd,,other,white,wv
7309557053,columbus,5500,1998.0,jeep,grand cherokee limited,good,8 cylinders,gas,181000.0,clean,automatic,,4wd,,,grey,oh
7312842147,evansville,2200,2008.0,ford,focus ses,,,gas,219000.0,clean,automatic,,,,,,in
7309169119,hartford,18999,2010.0,jeep,wrangler,good,6 cylinders,gas,88149.0,clean,manual,1J4AA2D18AL207178,,,other,orange,ct
7316211980,SF bay area,24990,2020.0,chevrolet,bolt ev lt hatchback,good,,electric,5670.0,clean,other,1G1FW6S01L4122493,fwd,,hatchback,blue,ca
7316927674,del rio / eagle pass,20551,2015.0,honda,civic,,,gas,44848.0,clean,,,fwd,compact,other,grey,tx
7304000483,chico,9995,2011.0,audi,a4,excellent,4 cylinders,gas,97656.0,clean,automatic,WAUBFAFLXBN011640,4wd,compact,sedan,silver,ca
7309368969,fairbanks,11987,2014.0,dodge,charger,,6 cylinders,gas,87641.0,clean,automatic,2C3CDXBG2EH129983,rwd,,sedan,custom,ak
7315726938,los angeles,21990,2019.0,hyundai,sonata sport sedan 4d,good,,gas,12172.0,clean,other,5NPE34AF0KH771166,fwd,,sedan,black,ca
7309636618,tulsa,26000,1978.0,,El Camino,like new,8 cylinders,gas,56000.0,clean,automatic,1W80L8Z453585,rwd,full-size,pickup,brown,ok
7311259714,"kansas city, MO",6197,2013.0,kia,forte,,,gas,162108.0,clean,automatic,KNAFU4A28D5648052,,,sedan,white,ks
7304116952,lubbock,2500,2007.0,gmc,yukon xl,excellent,8 cylinders,gas,123041.0,clean,automatic,,,full-size,SUV,grey,tx
7304197306,finger lakes,27590,2018.0,bmw,3 series 330i xdrive sedan,good,,other,20845.0,clean,other,WBA8D9G52JNU68732,,,sedan,blue,ny
7312738573,greensboro,27990,2014.0,gmc,sierra 1500 crew 4x4,excellent,8 cylinders,gas,145257.0,clean,automatic,,4wd,full-size,truck,grey,nc
7311908609,colorado springs,26999,2012.0,chevrolet,silverado 2500hd,,8 cylinders,diesel,174732.0,clean,automatic,1GC1KVC81CF190468,4wd,,truck,white,co
7313357614,tampa bay area,10991,2014.0,mitsubishi,outlander sport,,,gas,64042.0,clean,,4A4AP3AU8EE013679,fwd,,SUV,silver,fl
7311043501,ft myers / SW florida,28900,1965.0,,oldsmobile cutlass convertible,excellent,8 cylinders,gas,106000.0,clean,automatic,,rwd,full-size,convertible,yellow,fl
7310099595,raleigh / durham / CH,5500,1992.0,chevrolet,g20 van,excellent,8 cylinders,gas,3000.0,clean,automatic,,,,van,green,nc
7312420198,albany,33590,2018.0,infiniti,q50 red sport 400 sedan,good,,other,63911.0,clean,other,JN1FV7AR8JM480786,,,sedan,red,ny
7316331867,seattle-tacoma,27990,1999.0,ford,f-250,,,diesel,122463.0,clean,automatic,1FTNF21FXXEC60650,4wd,,pickup,blue,wa
7315421905,corpus christi,25990,2013.0,mercedes-benz,e-class e 550,good,8 cylinders,gas,42045.0,clean,automatic,WDDKJ7DB6DF216826,rwd,,coupe,white,tx
7303594211,fargo / moorhead,8988,2012.0,volkswagen,beetle,,,gas,103677.0,clean,automatic,3VWJP7AT1CM641075,,,,black,mn
7316465852,okaloosa / walton,49900,2019.0,lexus,rx 450h,new,6 cylinders,hybrid,1900.0,clean,automatic,2T2BGMCA9KC043093,4wd,full-size,SUV,white,fl
7313484223,maine,99,2014.0,mercedes-benz,cls,,,gas,66660.0,clean,automatic,WDDLJ9BB9EA111358,,full-size,sedan,,me
7312254803,austin,28990,2020.0,hyundai,veloster n coupe 3d,good,,gas,19978.0,clean,other,KMHT36AH2LU005866,fwd,,coupe,blue,tx
7315368692,dallas / fort worth,52988,2020.0,jeep,wrangler rubicon,like new,,gas,13293.0,clean,automatic,,4wd,,,,tx
7308564248,philadelphia,6999,2006.0,toyota,highlander hybrid,like new,6 cylinders,hybrid,163000.0,clean,automatic,JTEEW21A060005422,4wd,full-size,SUV,,pa
7309344681,fresno / madera,7450,2013.0,chevrolet,cruze,excellent,4 cylinders,gas,117956.0,clean,automatic,1G1PC5SB1D7168415,fwd,compact,sedan,silver,ca
7311366019,milwaukee,1000,2018.0,,BUY HERE PAY HERE,,,gas,123456.0,clean,automatic,,,,,,wi
7308652977,columbia,16406,2017.0,ford,transit connect cargo,,4 cylinders,gas,77304.0,clean,automatic,,fwd,compact,van,white,sc
7311048849,"kansas city, MO",12495,2014.0,ford,fusion se,,,gas,81771.0,clean,automatic,1FA6P0HD2E5395571,,,sedan,white,ks
7316423020,new orleans,3890,2010.0,mazda,3,,,gas,142000.0,clean,automatic,,,,,grey,la
7314487874,detroit metro,10995,2014.0,lincoln,mkx,good,6 cylinders,gas,123940.0,clean,automatic,2LMDJ8JK6EBL10348,4wd,full-size,SUV,silver,mi
7313953353,wichita,10000,2016.0,chevrolet,cruze limited,excellent,4 cylinders,gas,99728.0,clean,automatic,1G1PE5SB1G7111243,fwd,compact,sedan,white,ks
7303983998,indianapolis,19995,2010.0,ford,mustang,good,,gas,113957.0,clean,manual,1ZVBP8CH9A5128632,rwd,mid-size,coupe,blue,in
7303091345,south bend / michiana,14295,2017.0,jeep,patriot,,,gas,59133.0,clean,automatic,1C4NJPFB6HD183817,,,,silver,in
7316628616,binghamton,6995,2010.0,volkswagen,gti,excellent,4 cylinders,gas,152123.0,clean,automatic,,fwd,,,black,ny
7316347223,western massachusetts,10950,2014.0,chevrolet,malibu,good,4 cylinders,gas,52093.0,clean,automatic,1G11B5SL8EF122704,fwd,,other,brown,ma
7313942263,skagit / island / SJI,17000,2018.0,ford,c-max,,,hybrid,14404.0,clean,automatic,1FADP5AU0JL102657,fwd,full-size,hatchback,blue,wa
7314652299,chicago,30590,2020.0,toyota,tacoma access cab sr,good,,other,2060.0,clean,other,5TFRX5GN2LX179400,,,pickup,white,il
7307716236,peoria,38960,2017.0,gmc,sierra 1550,good,,gas,67493.0,clean,automatic,3GTU2NEC3HG230988,,,,,il
7301611328,topeka,23590,2016.0,lexus,nx 200t sport utility 4d,good,,gas,66123.0,clean,automatic,JTJYARBZXG2043434,fwd,,hatchback,black,ks
7316964856,hawaii,8500,2010.0,gmc,terrain slt,,,gas,154992.0,clean,automatic,,,,,,hi
7311360460,columbia,16859,2017.0,dodge,durango,,,gas,131000.0,clean,automatic,,,,,,sc
7310943036,omaha / council bluffs,37495,1941.0,mercury,convertible,,8 cylinders,gas,0.0,clean,manual,99A443216,rwd,,convertible,blue,ia
7311780541,lima / findlay,2695,2006.0,chevrolet,hhr,excellent,4 cylinders,gas,186200.0,clean,automatic,,fwd,mid-size,sedan,red,oh
7306267643,akron / canton,19500,1999.0,chevrolet,corvette,excellent,8 cylinders,gas,74324.0,clean,automatic,1G1YY22G2X5108014,rwd,mid-size,hatchback,black,oh
7313821107,boston,9497,2011.0,subaru,forester,excellent,,gas,96134.0,clean,automatic,JF2SHADC5BH731251,4wd,,SUV,silver,ma
7311772358,jacksonville,0,2014.0,mercedes-benz,gl-class,,8 cylinders,gas,112516.0,clean,automatic,,4wd,mid-size,SUV,white,nc
